GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore
2012R1604,2012,R16,2012-07-14,28.5,21.549999999999997,0.8,Cazaly's Stadium,4:40 PM,10961.0,Richmond,2.2,4.3,10.7,13.1,88.0,Gold Coast,4.2,7.9,9.9,13.12,90
2012R1605,2012,R16,2012-07-14,13.7,7.9,0.4,M.C.G.,7:40 PM,61717.0,Geelong,2.4,3.8,6.13,10.19,79.0,Collingwood,7.475,11.6,15.7,17.8,110
2012R1606,2012,R16,2012-07-14,24.5,17.8,3.4999999999999996,Gabba,7:40 PM,19228.0,Brisbane Lions,3.3,7.5,10.6,14.8,92.0,St Kilda,4.0,6.1,10.7,16.9,105
2012R1607,2012,R16,2012-07-15,18.3,5.5,0.0,Sydney Showground,1:10 PM,7669.0,Greater Western Sydney,2.4,4.7,5.8,8.11,59.0,Adelaide,5.2,9.9,17.12,23.305,148
2012R1608,2012,R16,2012-07-15,14.4,5.0,2.8,Docklands,3:15 PM,24754.0,Western Bulldogs,3.2,5.4,5.5,6.8,44.0,Hawthorn,4.3,8.5,14.1,17.14,116
2012R1609,2012,R16,2012-07-15,20.2,8.8,0.0,Subiaco,2:40 PM,39152.0,West Coast,4.3,7.7,8.8,10.9,69.0,Sydney,5.1,10.4,13.8,18.13,121
2012R1701,2012,R17,2012-07-20,15.1,7.3,0.0,Docklands,7:50 PM,50066.0,Geelong,4.5,9.7,15.11,20.14,134.0,Essendon,2.1,5.4,8.5,10.7,67
2012R1702,2012,R17,2012-07-21,15.7,4.1,0.2,M.C.G.,1:45 PM,78189.5,Collingwood,3.2,6.7,8.8,13.13,91.0,Hawthorn,5.6,9.8,17.9,21.12,138
2012R1703,2012,R17,2012-07-21,15.6,8.9,0.0,Football Park,1:40 PM,40724.0,Adelaide,6.5,10.6,14.7,19.1,124.0,West Coast,1.2,5.5,8.7,11.9,75
2012R1704,2012,R17,2012-07-21,20.8,13.8,0.0,Carrara,4:40 PM,16550.0,Gold Coast,0.5,3.7,4.1,5.18,48.0,Brisbane Lions,3.2,5.6,6.1,8.11,59
2012R1705,2012,R17,2012-07-21,29.7,17.8,0.0,Marrara Oval,7:10 PM,6714.0,Melbourne,5.0,5.1,7.5,8.8,56.0,Port Adelaide,2.5,5.1,8.1,12.12,84
2012R1706,2012,R17,2012-07-21,15.7,4.1,0.2,Docklands,7:40 PM,24615.0,Western Bulldogs,3.3,8.4,10.9,12.12,84.0,Carlton,2.1,5.3,10.4,16.6,102
2012R1707,2012,R17,2012-07-22,16.4,10.2,3.0,S.C.G.,1:10 PM,26834.0,Sydney,1.6,5.13,9.13,15.15,105.0,St Kilda,5.1,5.4,7.9,10.16,76
2012R1708,2012,R17,2012-07-22,14.6,8.7,0.0,M.C.G.,3:15 PM,47432.0,Richmond,2.3,5.9,10.12,14.15,99.0,North Melbourne,3.5,7.9,9.11,15.13,103
2012R1709,2012,R17,2012-07-22,23.4,12.4,0.0,Subiaco,2:40 PM,28767.0,Fremantle,6.1,8.14,14.18,18.24,132.0,Greater Western Sydney,0.2,0.3,4.5,5.7,37
2012R1801,2012,R18,2012-07-27,13.1,9.1,2.0,Docklands,7:50 PM,44899.0,Essendon,1.4,3.7,9.11,12.14,86.0,Hawthorn,7.475,12.899999999999999,18.825000000000003,23.305,148
2012R1802,2012,R18,2012-07-28,15.1,7.2,2.6,Kardinia Park,1:45 PM,18377.0,Geelong,4.3,9.7,10.1,15.12,102.0,Adelaide,3.2,4.4,9.8,11.9,75
2012R1803,2012,R18,2012-07-28,14.5,6.4,3.4999999999999996,Docklands,2:10 PM,20816.0,North Melbourne,5.4,9.6,15.1,19.13,127.0,Melbourne,1.2,5.5,7.5,11.7,73
2012R1804,2012,R18,2012-07-28,17.9,4.8,0.0,Sydney Showground,4:40 PM,8102.0,Greater Western Sydney,3.4,5.4,6.11,7.12,54.0,Collingwood,7.475,12.899999999999999,17.14,23.305,148
2012R1805,2012,R18,2012-07-28,14.5,6.4,3.4999999999999996,M.C.G.,7:40 PM,46013.0,Carlton,4.2,7.5,10.11,14.11,95.0,Richmond,5.2,5.7,8.11,13.13,91
2012R1806,2012,R18,2012-07-28,20.5,12.0,0.0,Carrara,7:40 PM,11169.0,Gold Coast,2.1,5.2,7.4,8.6,54.0,Sydney,6.3,8.7,16.9,19.12,126
2012R1807,2012,R18,2012-07-29,13.7,8.7,0.0,Football Park,12:40 PM,14583.0,Port Adelaide,1.2,1.3,2.7,6.12,48.0,Fremantle,5.2,6.7,9.9,11.9,75
2012R1808,2012,R18,2012-07-29,12.6,4.7,3.4999999999999996,Docklands,3:15 PM,23498.0,St Kilda,4.5,7.1,12.17,16.22,118.0,Western Bulldogs,3.3,4.4,4.5,6.6,42
2012R1809,2012,R18,2012-07-29,20.8,3.7,0.0,Subiaco,2:40 PM,35767.0,West Coast,7.4,11.5,17.6,25.100000000000005,160.5,Brisbane Lions,2.0,5.2,7.3,12.5,77
2012R1901,2012,R19,2012-08-03,16.0,7.1,0.8,M.C.G.,7:50 PM,65287.0,Hawthorn,2.0,7.6,11.8,17.14,116.0,Geelong,7.475,10.5,14.9,18.1,118
2012R1902,2012,R19,2012-08-04,15.6,8.6,1.4,Docklands,1:45 PM,21599.0,Western Bulldogs,3.1,6.5,7.7,8.13,61.0,North Melbourne,3.3,7.3,11.7,18.7,115
2012R1903,2012,R19,2012-08-04,20.7,2.7,0.0,Sydney Showground,2:10 PM,6811.0,Greater Western Sydney,5.4,8.6,10.9,16.11,107.0,Port Adelaide,1.2,4.5,8.9,10.13,73
2012R1904,2012,R19,2012-08-04,19.7,11.0,1.8,Subiaco,2:40 PM,39694.0,Fremantle,4.2,7.6,15.9,17.11,113.0,West Coast,1.5,1.1,5.11,6.12,48
2012R1905,2012,R19,2012-08-04,15.6,8.6,1.4,M.C.G.,7:40 PM,57873.0,Collingwood,3.3,8.11,9.14,12.19,91.0,St Kilda,4.1,5.2,11.6,13.7,85
2012R1906,2012,R19,2012-08-04,22.5,5.4,0.0,Gabba,7:40 PM,22193.0,Brisbane Lions,3.2,4.9,7.12,12.12,84.0,Richmond,3.3,8.5,14.8,20.12,132
2012R1907,2012,R19,2012-08-05,16.7,8.2,0.0,M.C.G.,1:10 PM,18097.0,Melbourne,6.6,10.7,13.8,16.12,108.0,Gold Coast,0.2,4.5,5.9,9.12,66
2012R1908,2012,R19,2012-08-05,16.7,8.2,0.0,Docklands,3:15 PM,36942.0,Carlton,3.1,5.3,6.6,10.11,71.0,Sydney,4.4,8.6,11.8,14.9,93
2012R1909,2012,R19,2012-08-05,15.7,10.1,0.6,Football Park,4:10 PM,40030.0,Adelaide,4.2,6.3,13.7,16.8,104.0,Essendon,5.4,9.7,12.7,15.1,100
2012R2001,2012,R20,2012-08-10,23.4,4.7,0.0,Subiaco,6:40 PM,37812.0,West Coast,3.1,7.3,11.5,16.6,102.0,Geelong,5.5,9.5,11.6,15.7,97
2012R2002,2012,R20,2012-08-11,13.4,7.6,3.0,M.C.G.,1:45 PM,23464.0,St Kilda,4.2,5.5,12.11,16.11,107.0,Melbourne,0.3,2.7,4.9,12.1,82
2012R2003,2012,R20,2012-08-11,14.4,4.3,0.0,Football Park,1:40 PM,35027.0,Adelaide,4.5,7.8,12.15,17.17,119.0,Fremantle,3.3,7.4,10.5,14.7,91
2012R2004,2012,R20,2012-08-11,21.3,9.8,0.0,Carrara,4:40 PM,14657.0,Gold Coast,3.1,6.9,12.11,16.13,109.0,Greater Western Sydney,3.1,5.2,8.6,12.7,79
2012R2005,2012,R20,2012-08-11,13.4,7.6,3.0,Docklands,7:40 PM,25977.0,Carlton,2.2,6.6,13.11,17.11,113.0,Brisbane Lions,2.6,4.11,5.13,10.17,77
2012R2006,2012,R20,2012-08-11,16.2,8.8,0.2,Stadium Australia,7:40 PM,45827.0,Sydney,1.3,4.7,8.11,9.16,70.0,Collingwood,3.2,5.4,9.4,12.6,78
2012R2007,2012,R20,2012-08-12,15.7,0.8,0.2,York Park,1:10 PM,14431.0,Hawthorn,1.3,9.9,13.12,24.15,159.0,Port Adelaide,3.4,5.7,10.9,13.9,87
2012R2008,2012,R20,2012-08-12,13.9,8.8,0.6,M.C.G.,3:15 PM,28286.0,Richmond,6.4,10.1,17.16,22.18,150.0,Western Bulldogs,2.3,6.4,12.5,12.8,80
2012R2009,2012,R20,2012-08-12,13.9,8.8,0.6,Docklands,4:40 PM,42674.0,Essendon,5.2,8.6,9.1,11.1,76.0,North Melbourne,6.2,8.4,11.7,15.1,100
2012R2101,2012,R21,2012-08-17,10.5,7.2,3.4999999999999996,Docklands,7:50 PM,38169.0,Geelong,5.3,11.9,11.13,18.15,123.0,St Kilda,3.2,6.5,9.12,11.15,81
2012R2102,2012,R21,2012-08-18,12.8,6.2,3.4999999999999996,M.C.G.,1:45 PM,59381.0,Essendon,2.5,6.6,7.8,8.12,60.0,Carlton,5.3,12.899999999999999,18.825000000000003,23.305,148
2012R2103,2012,R21,2012-08-18,12.2,2.1,3.4999999999999996,Manuka Oval,2:10 PM,7561.0,Greater Western Sydney,2.2,4.4,4.5,9.5,59.0,Melbourne,3.4,6.1,9.13,11.18,84
2012R2104,2012,R21,2012-08-18,24.1,6.4,0.0,Subiaco,2:40 PM,32721.0,Fremantle,3.4,7.8,10.12,13.16,94.0,Richmond,2.3,5.4,8.4,11.6,72
2012R2105,2012,R21,2012-08-18,21.6,12.5,0.0,Gabba,7:40 PM,18979.0,Brisbane Lions,0.3,5.9,10.15,13.17,95.0,Adelaide,6.5,7.8,10.9,12.13,85
2012R2106,2012,R21,2012-08-18,12.8,6.2,3.4999999999999996,Docklands,7:40 PM,44956.0,Collingwood,4.2,5.8,7.12,8.13,61.0,North Melbourne,4.3,9.6,12.9,13.13,91
2012R2107,2012,R21,2012-08-19,15.1,7.2,0.2,Football Park,12:40 PM,13683.0,Port Adelaide,0.5,1.7,4.1,6.14,50.0,West Coast,3.4,8.8,9.1,14.14,98
2012R2108,2012,R21,2012-08-19,12.7,7.6,1.6,Docklands,3:15 PM,19396.0,Western Bulldogs,6.2,8.3,11.5,13.7,85.0,Sydney,3.2,10.5,16.9,23.305,148
2012R2109,2012,R21,2012-08-19,12.7,7.6,1.6,M.C.G.,4:40 PM,23098.0,Hawthorn,6.3,9.7,12.11,19.15,129.0,Gold Coast,3.3,4.5,8.5,10.5,65
2012R2201,2012,R22,2012-08-24,14.0,6.8,2.6,M.C.G.,7:50 PM,47590.0,Richmond,5.5,8.11,12.16,13.24,102.0,Essendon,3.2,4.6,7.9,8.9,57
2012R2202,2012,R22,2012-08-25,13.9,4.9,0.6,Docklands,1:45 PM,17327.0,St Kilda,7.2,14.125,19.15,25.100000000000005,160.5,Greater Western Sydney,2.1,2.3,3.5,5.5,35
2012R2203,2012,R22,2012-08-25,14.6,7.6,1.2,Football Park,1:40 PM,13953.0,Port Adelaide,5.2,8.3,14.8,14.9,93.0,Brisbane Lions,5.3,10.6,12.7,16.8,104
2012R2204,2012,R22,2012-08-25,20.2,9.2,0.0,S.C.G.,4:40 PM,31167.0,Sydney,4.3,8.5,10.7,14.11,95.0,Hawthorn,0.1,7.6,10.11,15.12,102
2012R2205,2012,R22,2012-08-25,23.4,6.8,0.0,Subiaco,5:40 PM,40527.0,West Coast,2.4,6.8,11.12,15.17,107.0,Collingwood,4.4,4.9,6.9,8.1,58
2012R2206,2012,R22,2012-08-25,23.3,11.5,0.0,Carrara,7:40 PM,15251.0,Gold Coast,6.1,11.3,12.7,15.8,98.0,Carlton,2.3,4.7,9.13,11.2,86
2012R2207,2012,R22,2012-08-26,14.2,7.5,1.6,Kardinia Park,1:10 PM,18047.0,Geelong,3.2,8.4,10.8,16.11,107.0,Western Bulldogs,1.0,3.3,7.5,11.7,73
2012R2208,2012,R22,2012-08-26,14.3,6.8,0.6,Docklands,3:15 PM,26482.0,North Melbourne,1.2,5.4,8.7,12.7,79.0,Fremantle,3.5,6.7,11.1,20.12,132
2012R2209,2012,R22,2012-08-26,14.3,6.8,0.6,M.C.G.,4:40 PM,18450.0,Melbourne,3.4,5.7,8.1,11.15,81.0,Adelaide,5.3,10.8,18.825000000000003,22.18,148
2012R2301,2012,R23,2012-08-31,12.9,6.3,3.4999999999999996,M.C.G.,7:50 PM,50023.0,Hawthorn,7.1,10.6,11.1,14.11,95.0,West Coast,1.3,4.4,5.7,10.1,70
2012R2302,2012,R23,2012-09-01,14.2,7.2,0.2,Kardinia Park,1:45 PM,20045.0,Geelong,4.3,7.5,12.7,17.1,112.0,Sydney,4.5,5.8,7.12,11.12,78
2012R2303,2012,R23,2012-09-01,18.7,4.9,0.0,Football Park,1:40 PM,35463.0,Adelaide,3.6,9.13,15.18,22.21,153.0,Gold Coast,1.3,5.6,7.6,9.8,62
2012R2304,2012,R23,2012-09-01,17.3,2.3,0.2,Sydney Showground,4:40 PM,6696.0,Greater Western Sydney,3.3,4.5,7.8,11.11,77.0,North Melbourne,3.2,7.4,12.5,16.9,105
2012R2305,2012,R23,2012-09-01,20.5,12.0,1.2,Subiaco,5:40 PM,32687.0,Fremantle,3.5,7.7,11.14,14.17,101.0,Melbourne,1.3,2.5,4.8,5.1,40
2012R2306,2012,R23,2012-09-01,14.1,6.8,0.0,M.C.G.,7:40 PM,56491.0,Essendon,4.3,7.3,9.7,10.12,72.0,Collingwood,5.5,7.11,10.17,14.2,104
2012R2307,2012,R23,2012-09-02,18.3,2.7,0.0,Docklands,1:10 PM,31393.0,Carlton,4.5,7.7,10.15,12.19,91.0,St Kilda,4.1,8.4,10.6,16.1,106
2012R2308,2012,R23,2012-09-02,18.3,2.7,0.0,M.C.G.,3:15 PM,27893.0,Richmond,5.1,6.6,11.8,16.1,106.0,Port Adelaide,2.5,6.7,12.8,16.1,106
2012R2309,2012,R23,2012-09-02,22.4,7.3,0.0,Gabba,4:40 PM,18289.0,Brisbane Lions,1.4,9.7,14.12,19.14,128.0,Western Bulldogs,0.3,2.5,4.6,9.7,61
2012QF01,2012,QF,2012-09-07,14.2,7.8,3.4999999999999996,M.C.G.,7:50 PM,78189.5,Hawthorn,4.6,9.1,15.13,20.15,135.0,Collingwood,2.3,7.4,12.7,15.7,97
2012EF01,2012,EF,2012-09-08,15.7,9.0,0.8,M.C.G.,7:45 PM,44460.0,Geelong,0.1,3.5,6.9,11.14,80.0,Fremantle,5.7,8.9,12.11,14.12,96
2012QF02,2012,QF,2012-09-08,15.2,11.0,0.2,Football Park,2:45 PM,44849.0,Adelaide,1.3,2.7,3.1,5.12,42.0,Sydney,2.2,7.2,8.4,11.5,71
2012EF02,2012,EF,2012-09-09,29.3,8.8,0.0,Subiaco,1:15 PM,41790.0,West Coast,7.4,11.8,15.11,24.18,160.5,North Melbourne,0.3,2.8,8.1,9.12,66
2012SF01,2012,SF,2012-09-14,14.5,11.6,0.0,Football Park,8:15 PM,31742.0,Adelaide,1.3,4.7,8.9,12.9,81.0,Fremantle,4.1,7.2,8.4,11.5,71
2012SF02,2012,SF,2012-09-15,15.6,7.2,2.0,M.C.G.,7:45 PM,65483.0,Collingwood,3.4,4.5,8.1,10.13,73.0,West Coast,5.1,6.4,7.6,9.6,60
2012PF01,2012,PF,2012-09-21,24.0,11.6,0.0,Stadium Australia,7:50 PM,57156.0,Sydney,5.5,7.9,9.14,13.18,96.0,Collingwood,2.3,3.6,5.8,10.1,70
2012PF02,2012,PF,2012-09-22,20.0,9.2,1.0,M.C.G.,5:15 PM,69146.0,Hawthorn,2.6,5.1,11.14,13.19,97.0,Adelaide,4.1,7.3,10.4,14.8,92
2012GF01,2012,GF,2012-09-29,13.1,4.4,3.4999999999999996,M.C.G.,2:30 PM,78189.5,Hawthorn,4.5,4.6,9.1,11.15,81.0,Sydney,1.4,7.4,10.5,14.7,91
2013R0101,2013,R1,2013-03-22,19.9,16.2,0.0,Football Park,8:10 PM,42218.0,Adelaide,3.4,4.9,8.14,11.16,82.0,Essendon,1.3,7.5,13.7,18.9,117
2013R0102,2013,R1,2013-03-23,25.4,12.8,0.0,Subiaco,4:40 PM,39629.0,Fremantle,2.0,5.4,11.1,16.12,108.0,West Coast,3.5,6.7,7.1,11.14,80
2013R0103,2013,R1,2013-03-28,21.4,14.8,3.4999999999999996,M.C.G.,7:45 PM,78189.5,Carlton,3.3,4.6,9.12,14.17,101.0,Richmond,2.9,9.14,14.18,14.22,106
2013R0104,2013,R1,2013-03-30,22.1,11.7,0.0,Docklands,1:40 PM,25263.0,Western Bulldogs,6.1,10.5,16.9,19.13,127.0,Brisbane Lions,0.6,3.1,5.14,7.17,59
2013R0105,2013,R1,2013-03-30,25.8,12.3,0.0,Stadium Australia,4:40 PM,23690.0,Greater Western Sydney,0.4,5.4,7.8,11.1,76.0,Sydney,4.5,9.7,12.9,16.1,106
2013R0106,2013,R1,2013-03-30,27.8,20.8,0.0,Carrara,6:45 PM,13832.0,Gold Coast,3.6,3.8,6.11,13.12,90.0,St Kilda,1.7,6.9,7.14,10.17,77
2013R0107,2013,R1,2013-03-31,17.8,12.2,2.0,M.C.G.,1:10 PM,22924.0,Melbourne,3.1,7.2,7.3,8.6,54.0,Port Adelaide,5.3,11.7,16.13,19.19,133
2013R0108,2013,R1,2013-03-31,17.8,12.2,2.0,Docklands,4:40 PM,41040.0,North Melbourne,5.2,8.4,9.7,13.9,87.0,Collingwood,3.5,8.6,12.1,15.13,103
2013R0109,2013,R1,2013-04-01,20.2,8.4,0.2,M.C.G.,3:20 PM,76300.0,Hawthorn,4.3,8.9,10.1,12.14,86.0,Geelong,1.5,5.7,10.12,13.15,93
2013R0201,2013,R2,2013-04-05,24.2,7.8,0.0,M.C.G.,7:50 PM,56783.0,St Kilda,3.1,6.6,11.7,12.1,82.0,Richmond,4.5,8.1,12.12,14.15,99
2013R0202,2013,R2,2013-04-06,22.0,16.3,2.4,S.C.G.,1:45 PM,20372.0,Sydney,2.1,6.4,11.1,17.12,114.0,Gold Coast,2.2,3.4,8.6,11.7,73
2013R0203,2013,R2,2013-04-06,27.6,9.5,0.0,Docklands,2:10 PM,19210.0,Western Bulldogs,1.1,5.5,7.7,11.12,78.0,Fremantle,6.2,9.6,13.9,16.1,106
2013R0204,2013,R2,2013-04-06,24.6,16.9,2.0,Gabba,3:40 PM,21308.0,Brisbane Lions,2.3,6.5,10.13,10.17,77.0,Adelaide,2.3,7.6,9.11,14.12,96
2013R0205,2013,R2,2013-04-06,26.6,10.1,0.0,Football Park,7:10 PM,25122.0,Port Adelaide,2.5,8.9,12.17,19.2,134.0,Greater Western Sydney,4.4,6.5,8.9,11.12,78
2013R0206,2013,R2,2013-04-06,27.6,9.5,0.0,M.C.G.,7:40 PM,51153.0,Essendon,6.2,13.6,19.15,25.100000000000005,160.5,Melbourne,2.1,4.5,5.5,5.6,36
2013R0207,2013,R2,2013-04-07,28.1,13.7,0.0,Docklands,1:10 PM,34152.0,Geelong,4.0,6.4,13.8,16.16,112.0,North Melbourne,7.1,12.3,15.5,17.6,108
2013R0208,2013,R2,2013-04-07,28.1,13.7,0.0,M.C.G.,3:20 PM,78189.5,Collingwood,3.3,5.5,10.1,17.15,117.0,Carlton,3.0,7.3,12.8,15.1,100
2013R0209,2013,R2,2013-04-07,31.7,17.7,0.0,Subiaco,2:40 PM,38389.0,West Coast,1.3,6.6,12.6,15.8,98.0,Hawthorn,6.1,11.2,15.7,23.1,148
2013R0301,2013,R3,2013-04-12,24.0,21.0,0.4,Subiaco,6:40 PM,35963.0,Fremantle,5.3,7.5,7.7,9.14,68.0,Essendon,0.3,1.5,6.1,10.12,72
2013R0302,2013,R3,2013-04-13,21.2,10.4,0.2,Bellerive Oval,1:45 PM,13223.0,North Melbourne,4.2,7.8,8.11,13.14,92.0,Sydney,3.4,5.6,16.1,20.11,131
2013R0303,2013,R3,2013-04-13,24.0,15.2,0.2,M.C.G.,2:10 PM,18571.0,Melbourne,4.1,9.2,10.3,13.5,83.0,West Coast,5.3,10.6,18.825000000000003,23.305,148
2013R0304,2013,R3,2013-04-13,24.9,5.2,0.0,Manuka Oval,4:40 PM,11092.0,Greater Western Sydney,0.0,5.1,8.3,10.8,68.0,St Kilda,5.4,10.8,15.12,21.14,140
2013R0305,2013,R3,2013-04-13,24.0,15.2,0.2,Docklands,7:40 PM,43241.0,Geelong,5.5,12.6,17.7,18.11,119.0,Carlton,4.3,9.5,11.1,15.13,103
2013R0306,2013,R3,2013-04-13,23.6,20.1,3.4999999999999996,Carrara,7:40 PM,12961.0,Gold Coast,3.5,4.7,8.11,13.14,92.0,Brisbane Lions,4.5,6.13,10.14,13.16,94
2013R0307,2013,R3,2013-04-14,22.2,14.6,0.0,Docklands,1:10 PM,44045.0,Richmond,4.9,7.11,13.14,20.15,135.0,Western Bulldogs,2.1,3.3,6.5,10.8,68
2013R0308,2013,R3,2013-04-14,22.2,14.6,0.0,M.C.G.,3:20 PM,72254.0,Collingwood,3.6,7.6,11.9,13.12,90.0,Hawthorn,2.1,7.5,15.9,22.13,145
2013R0309,2013,R3,2013-04-14,22.2,13.8,0.0,Football Park,4:10 PM,40707.0,Port Adelaide,5.2,6.9,12.13,17.16,118.0,Adelaide,4.4,9.6,13.7,16.13,109
2013R0401,2013,R4,2013-04-19,19.0,13.4,1.0,S.C.G.,7:50 PM,31060.0,Sydney,7.700000000000001,10.3,11.6,16.7,103.0,Geelong,7.2,9.4,16.7,19.1,124
2013R0402,2013,R4,2013-04-20,15.2,4.9,0.6,York Park,1:45 PM,12619.0,Hawthorn,5.2,10.4,13.6,18.1,118.0,Fremantle,0.2,5.4,8.8,11.1,76
2013R0403,2013,R4,2013-04-20,18.3,8.4,0.2,M.C.G.,2:10 PM,78189.5,Richmond,3.3,6.5,8.6,11.13,79.0,Collingwood,1.4,5.8,13.12,16.17,113
2013R0404,2013,R4,2013-04-20,18.3,8.4,0.2,Docklands,4:40 PM,46965.0,St Kilda,3.2,5.6,9.9,13.13,91.0,Essendon,6.2,10.7,15.8,19.14,128
2013R0405,2013,R4,2013-04-20,21.9,16.0,0.4,Subiaco,5:40 PM,38674.0,West Coast,2.8,3.14,7.18,7.23,65.0,Carlton,2.5,7.1,10.15,12.17,89
2013R0406,2013,R4,2013-04-20,25.6,16.6,0.0,Carrara,7:40 PM,11332.0,Gold Coast,4.3,5.4,6.8,9.12,66.0,Port Adelaide,3.2,12.5,15.8,16.8,104
2013R0407,2013,R4,2013-04-21,20.8,4.1,0.0,M.C.G.,1:10 PM,20018.0,Melbourne,4.5,7.7,10.1,22.12,144.0,Greater Western Sydney,3.3,8.8,13.11,15.13,103
2013R0408,2013,R4,2013-04-21,18.6,11.1,3.4999999999999996,Football Park,2:50 PM,24684.0,Adelaide,2.3,4.5,9.7,12.8,80.0,Western Bulldogs,2.2,2.2,2.3,4.4,28
2013R0409,2013,R4,2013-04-21,20.8,4.1,0.0,Docklands,4:40 PM,22776.0,North Melbourne,5.1,8.13,15.16,18.17,125.0,Brisbane Lions,1.2,4.5,6.5,9.8,62
2013R0501,2013,R5,2013-04-25,21.2,10.0,1.0,M.C.G.,2:40 PM,78189.5,Essendon,2.3,6.4,12.8,18.13,121.0,Collingwood,1.5,4.12,7.14,10.15,75
2013R0502,2013,R5,2013-04-25,18.45,9.4,0.0,Wellington,7:50 PM,22546.0,St Kilda,3.1,5.3,6.6,9.9,63.0,Sydney,3.3,6.7,9.13,11.13,79
2013R0503,2013,R5,2013-04-26,25.1,16.3,0.0,Subiaco,6:45 PM,36365.0,Fremantle,2.0,7.5,10.8,12.9,81.0,Richmond,5.2,7.3,9.5,12.8,80
2013R0504,2013,R5,2013-04-27,23.1,0.6,0.0,Manuka Oval,1:45 PM,6832.0,Greater Western Sydney,3.3,7.4,12.6,16.8,104.0,Gold Coast,3.3,10.11,13.18,21.22,148
2013R0505,2013,R5,2013-04-27,24.6,14.0,0.0,M.C.G.,4:40 PM,44711.0,Carlton,6.3,9.5,13.8,17.13,115.0,Adelaide,1.5,3.6,6.9,12.11,83
2013R0506,2013,R5,2013-04-27,24.6,14.0,0.0,Docklands,7:40 PM,26153.0,Western Bulldogs,3.1,6.3,10.6,13.8,86.0,Geelong,5.5,10.9,15.12,15.17,107
2013R0507,2013,R5,2013-04-27,26.2,13.7,0.0,Football Park,7:15 PM,26132.0,Port Adelaide,1.0,2.5,7.7,12.12,84.0,West Coast,4.4,7.13,9.16,10.19,79
2013R0508,2013,R5,2013-04-28,27.6,14.1,0.0,Gabba,3:20 PM,19018.0,Brisbane Lions,5.3,7.11,13.14,17.2,122.0,Melbourne,5.3,7.5,10.7,14.1,94
2013R0509,2013,R5,2013-04-28,19.7,16.6,0.0,M.C.G.,4:40 PM,42103.0,Hawthorn,5.4,8.8,11.11,14.15,99.0,North Melbourne,3.5,7.9,9.15,13.18,96
2013R0601,2013,R6,2013-05-03,19.8,6.6,0.0,Docklands,7:50 PM,40071.0,Collingwood,3.4,5.7,10.1,15.13,103.0,St Kilda,3.2,5.5,8.9,11.11,77
2013R0602,2013,R6,2013-05-04,15.2,9.0,3.4999999999999996,Docklands,1:45 PM,30143.0,Essendon,1.5,3.8,10.15,17.18,120.0,Greater Western Sydney,5.2,7.5,8.9,12.9,81
2013R0603,2013,R6,2013-05-04,11.8,6.3,3.4999999999999996,Bellerive Oval,2:10 PM,10265.0,North Melbourne,7.2,9.4,12.7,14.9,93.0,Port Adelaide,1.5,6.7,7.9,12.11,83
2013R0604,2013,R6,2013-05-04,19.8,15.2,0.0,Football Park,4:10 PM,37324.0,Adelaide,1.4,5.9,8.9,11.12,78.0,Hawthorn,5.2,6.5,9.8,13.11,89
2013R0605,2013,R6,2013-05-04,27.9,14.3,0.0,Carrara,7:40 PM,10552.0,Gold Coast,0.2,2.5,5.8,7.12,54.0,Fremantle,3.3,6.5,10.6,15.9,99
2013R0606,2013,R6,2013-05-04,15.2,9.0,3.4999999999999996,M.C.G.,7:40 PM,55625.0,Richmond,4.1,8.4,11.7,13.9,87.0,Geelong,3.3,9.3,15.7,20.11,131
2013R0607,2013,R6,2013-05-05,18.1,12.6,0.0,S.C.G.,1:10 PM,23315.0,Sydney,7.4,10.8,13.11,17.13,115.0,Brisbane Lions,1.0,4.2,5.5,8.7,55
2013R0608,2013,R6,2013-05-05,14.2,9.7,0.0,M.C.G.,3:20 PM,35286.0,Carlton,5.1,8.4,12.1,18.13,121.0,Melbourne,0.3,3.7,5.9,8.12,60
2013R0609,2013,R6,2013-05-05,25.4,12.8,0.0,Subiaco,2:40 PM,36163.0,West Coast,6.3,10.4,16.7,21.11,137.0,Western Bulldogs,3.0,5.2,8.3,10.7,67
2013R0701,2013,R7,2013-05-10,24.8,10.6,0.0,Docklands,7:50 PM,53014.0,Geelong,2.2,7.7,13.9,17.11,113.0,Essendon,2.5,6.9,7.18,11.19,85
2013R0702,2013,R7,2013-05-11,25.3,18.3,0.0,Football Park,1:15 PM,25372.0,Port Adelaide,2.1,4.5,6.1,10.13,73.0,Richmond,7.475,11.5,15.6,18.6,114
2013R0703,2013,R7,2013-05-11,22.6,13.9,0.8,Gabba,2:10 PM,17614.0,Brisbane Lions,3.0,6.6,9.9,12.1,82.0,West Coast,4.2,7.2,10.3,17.6,108
2013R0704,2013,R7,2013-05-11,24.3,10.8,0.0,Docklands,4:40 PM,23690.0,Western Bulldogs,4.1,7.3,11.7,15.7,97.0,North Melbourne,5.5,8.11,13.14,22.19,148
